Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceVariable,CountDeclMethodAll,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,CountDeclClassMethod,CountDeclFile,CountDeclFunction,CountLineCode,RatioCommentToCode
TypeVariable,rx.internal.operators.SingleOnSubscribeMap.R,0,0,0,0,0,0,0,0,,,0,0
Public Constructor,rx.internal.operators.SingleOnSubscribeMap.SingleOnSubscribeMap,,,,,,,,,,,4,0
TypeVariable,rx.internal.operators.SingleOnSubscribeMap.T,0,0,0,0,0,0,0,0,,,0,0
Public Method,rx.internal.operators.SingleOnSubscribeMap.call,,,,,,,,,,,5,0
Public Generic Class,rx.internal.operators.SingleOnSubscribeUsing,11,0,4,15,0,33,10,0,,,85,0.26
TypeVariable,rx.internal.operators.SingleOnSubscribeUsing.Resource,0,0,0,0,0,0,0,0,,,0,0
Public Constructor,rx.internal.operators.SingleOnSubscribeUsing.SingleOnSubscribeUsing,,,,,,,,,,,8,0
TypeVariable,rx.internal.operators.SingleOnSubscribeUsing.T,0,0,0,0,0,0,0,0,,,0,0
Public Method,rx.internal.operators.SingleOnSubscribeUsing.call,,,,,,,,,,,50,0.02
Class,rx.internal.operators.SingleOnSubscribeUsing.call.(Anon_1),6,0,0,14,0,0,6,0,,,26,0
Public Method,rx.internal.operators.SingleOnSubscribeUsing.call.(Anon_1).onError,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsing.call.(Anon_1).onSuccess,,,,,,,,,,,20,0
Method,rx.internal.operators.SingleOnSubscribeUsing.handleSubscriptionTimeError,,,,,,,,,,,20,0
Public Class,rx.internal.operators.SingleOnSubscribeUsingTest,18,0,1,38,0,88,31,4,,,370,0.06
Class,rx.internal.operators.SingleOnSubscribeUsingTest.(Anon_1),2,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.(Anon_1).call,,,,,,,,,,,3,0
Private Static Class,rx.internal.operators.SingleOnSubscribeUsingTest.DisposeAction,2,0,0,13,0,0,1,0,,,6,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.DisposeAction.call,,,,,,,,,,,3,0
Private Interface,rx.internal.operators.SingleOnSubscribeUsingTest.Resource,1,2,0,2,0,0,2,0,,,4,0
Abstract Method,rx.internal.operators.SingleOnSubscribeUsingTest.Resource.dispose,,,,,,,,,,,1,0
Abstract Method,rx.internal.operators.SingleOnSubscribeUsingTest.Resource.getTextFromWeb,,,,,,,,,,,1,0
Private Static Method,rx.internal.operators.SingleOnSubscribeUsingTest.createOnErrorAction,,,,,,,,,,,8,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.createOnErrorAction.(Anon_19),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.createOnErrorAction.(Anon_19).call,,,,,,,,,,,3,0
Private Static Method,rx.internal.operators.SingleOnSubscribeUsingTest.createOnSuccessAction,,,,,,,,,,,8,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.createOnSuccessAction.(Anon_22),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.createOnSuccessAction.(Anon_22).call,,,,,,,,,,,3,0
Private Static Method,rx.internal.operators.SingleOnSubscribeUsingTest.createResourceFactory,,,,,,,,,,,17,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.createResourceFactory.(Anon_20),2,0,0,13,0,0,1,0,,,14,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.createResourceFactory.(Anon_20).call,,,,,,,,,,,12,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.createResourceFactory.(Anon_20).call.(Anon_21),4,0,0,14,0,0,2,0,,,9,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.createResourceFactory.(Anon_20).call.(Anon_21).dispose,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.createResourceFactory.(Anon_20).call.(Anon_21).getTextFromWeb,,,,,,,,,,,3,0
Private Static Method,rx.internal.operators.SingleOnSubscribeUsingTest.createUnsubAction,,,,,,,,,,,8,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.createUnsubAction.(Anon_18),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.createUnsubAction.(Anon_18).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.disposesEagerlyBeforeCompletion,,,,,,,,,,,19,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.disposesEagerlyBeforeCompletion.(Anon_14),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.disposesEagerlyBeforeCompletion.(Anon_14).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.disposesEagerlyBeforeError,,,,,,,,,,,19,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.disposesEagerlyBeforeError.(Anon_16),5,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.disposesEagerlyBeforeError.(Anon_16).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.doesNotDisposesEagerlyBeforeCompletion,,,,,,,,,,,19,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.doesNotDisposesEagerlyBeforeCompletion.(Anon_15),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.doesNotDisposesEagerlyBeforeCompletion.(Anon_15).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.doesNotDisposesEagerlyBeforeError,,,,,,,,,,,19,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.doesNotDisposesEagerlyBeforeError.(Anon_17),5,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.doesNotDisposesEagerlyBeforeError.(Anon_17).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.eagerly,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nonEagerly,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nullDisposeAction,,,,,,,,,,,23,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.nullDisposeAction.(Anon_25),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nullDisposeAction.(Anon_25).call,,,,,,,,,,,3,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.nullDisposeAction.(Anon_26),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nullDisposeAction.(Anon_26).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nullResourceFactory,,,,,,,,,,,17,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.nullResourceFactory.(Anon_23),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nullResourceFactory.(Anon_23).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nullSingeFactory,,,,,,,,,,,17,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.nullSingeFactory.(Anon_24),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.nullSingeFactory.(Anon_24).call,,,,,,,,,,,3,0
Private Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsing,,,,,,,,,,,26,0.04
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsing.(Anon_2),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsing.(Anon_2).call,,,,,,,,,,,3,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsing.(Anon_3),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsing.(Anon_3).call,,,,,,,,,,,3,0
Private Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithResourceFactoryError,,,,,,,,,,,16,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithResourceFactoryError.(Anon_7),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithResourceFactoryError.(Anon_7).call,,,,,,,,,,,3,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithResourceFactoryError.(Anon_8),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithResourceFactoryError.(Anon_8).call,,,,,,,,,,,3,0
Private Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryError,,,,,,,,,,,22,0.09
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryError.(Anon_10),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryError.(Anon_10).call,,,,,,,,,,,3,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryError.(Anon_9),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryError.(Anon_9).call,,,,,,,,,,,3,0
Private Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryErrorInOnSubscribe,,,,,,,,,,,28,0.07
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryErrorInOnSubscribe.(Anon_11),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryErrorInOnSubscribe.(Anon_11).call,,,,,,,,,,,3,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryErrorInOnSubscribe.(Anon_12),3,0,0,13,0,0,1,0,,,10,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryErrorInOnSubscribe.(Anon_12).call,,,,,,,,,,,8,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryErrorInOnSubscribe.(Anon_12).call.(Anon_13),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSingleFactoryErrorInOnSubscribe.(Anon_12).call.(Anon_13).call,,,,,,,,,,,3,0
Private Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice,,,,,,,,,,,39,0.05
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice.(Anon_4),2,0,0,13,0,0,1,0,,,18,0.06
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice.(Anon_4).call,,,,,,,,,,,16,0.06
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice.(Anon_4).call.(Anon_5),2,0,1,14,0,50,3,0,,,13,0.08
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice.(Anon_4).call.(Anon_5).dispose,,,,,,,,,,,2,0.5
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice.(Anon_4).call.(Anon_5).getTextFromWeb,,,,,,,,,,,7,0
Class,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice.(Anon_6),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.performTestUsingWithSubscribingTwice.(Anon_6).call,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withResourceFactoryError,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withResourceFactoryErrorDisposeEagerly,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withSingleFactoryError,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withSingleFactoryErrorDisposeEagerly,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withSingleFactoryErrorInOnSubscribe,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withSingleFactoryErrorInOnSubscribeDisposeEagerly,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withSubscribingTwice,,,,,,,,,,,3,0
Public Method,rx.internal.operators.SingleOnSubscribeUsingTest.withSubscribingTwiceDisposeEagerly,,,,,,,,,,,3,0
Public Generic Class,rx.internal.operators.SingleOperatorOnErrorResumeNext,5,0,2,16,0,62,7,2,,,47,0.32
Private Constructor,rx.internal.operators.SingleOperatorOnErrorResumeNext.SingleOperatorOnErrorResumeNext,,,,,,,,,,,10,0
TypeVariable,rx.internal.operators.SingleOperatorOnErrorResumeNext.T,0,0,0,0,0,0,0,0,,,0,0
Public Method,rx.internal.operators.SingleOperatorOnErrorResumeNext.call,,,,,,,,,,,18,0
Class,rx.internal.operators.SingleOperatorOnErrorResumeNext.call.(Anon_2),6,0,0,14,0,0,3,0,,,13,0
Public Method,rx.internal.operators.SingleOperatorOnErrorResumeNext.call.(Anon_2).onError,,,,,,,,,,,7,0
Public Method,rx.internal.operators.SingleOperatorOnErrorResumeNext.call.(Anon_2).onSuccess,,,,,,,,,,,3,0
Public Static Generic Method,rx.internal.operators.SingleOperatorOnErrorResumeNext.withFunction,,,,,,,,,,,3,0
TypeVariable,rx.internal.operators.SingleOperatorOnErrorResumeNext.withFunction.T,0,0,0,0,0,0,0,0,,,0,0
Public Static Generic Method,rx.internal.operators.SingleOperatorOnErrorResumeNext.withOther,,,,,,,,,,,11,0
Class,rx.internal.operators.SingleOperatorOnErrorResumeNext.withOther.(Anon_1),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.operators.SingleOperatorOnErrorResumeNext.withOther.(Anon_1).call,,,,,,,,,,,3,0
TypeVariable,rx.internal.operators.SingleOperatorOnErrorResumeNext.withOther.T,0,0,0,0,0,0,0,0,,,0,0
Public Class,rx.internal.operators.SingleOperatorZip,3,0,0,14,0,0,2,1,,,57,0.28
Private Constructor,rx.internal.operators.SingleOperatorZip.SingleOperatorZip,,,,,,,,,,,3,0.33
Public Static Generic Method,rx.internal.operators.SingleOperatorZip.zip,,,,,,,,,,,52,0
Class,rx.internal.operators.SingleOperatorZip.zip.(Anon_1),8,0,0,13,0,0,5,0,,,49,0
Public Method,rx.internal.operators.SingleOperatorZip.zip.(Anon_1).call,,,,,,,,,,,47,0
Class,rx.internal.operators.SingleOperatorZip.zip.(Anon_1).call.(for_loop_1).(Anon_2),9,0,0,14,0,0,5,0,,,24,0
Public Method,rx.internal.operators.SingleOperatorZip.zip.(Anon_1).call.(for_loop_1).(Anon_2).onError,,,,,,,,,,,7,0
Public Method,rx.internal.operators.SingleOperatorZip.zip.(Anon_1).call.(for_loop_1).(Anon_2).onSuccess,,,,,,,,,,,14,0
TypeVariable,rx.internal.operators.SingleOperatorZip.zip.R,0,0,0,0,0,0,0,0,,,0,0
TypeVariable,rx.internal.operators.SingleOperatorZip.zip.T,0,0,0,0,0,0,0,0,,,0,0
Public Class,rx.internal.operators.SingleOperatorZipTest,3,0,0,13,0,0,1,0,,,6,2.5
Public Method,rx.internal.operators.SingleOperatorZipTest.constructorShouldBePrivate,,,,,,,,,,,3,0
Package,rx.internal.producers,,,33,,,,257,1,11,,1513,0.18
Public Class,rx.internal.producers.ProducerArbiter,4,0,6,16,0,32,27,0,,,153,0.13
Class,rx.internal.producers.ProducerArbiter.(Anon_1),1,0,0,13,0,0,1,0,,,4,0.25
Public Method,rx.internal.producers.ProducerArbiter.(Anon_1).request,,,,,,,,,,,2,0.5
Public Method,rx.internal.producers.ProducerArbiter.emitLoop,,,,,,,,,,,49,0
Public Method,rx.internal.producers.ProducerArbiter.produced,,,,,,,,,,,31,0
Public Method,rx.internal.producers.ProducerArbiter.request,,,,,,,,,,,36,0
Public Method,rx.internal.producers.ProducerArbiter.setProducer,,,,,,,,,,,24,0
Public Class,rx.internal.producers.ProducerArbiterTest,5,0,0,20,0,0,13,0,,,94,0.16
Public Method,rx.internal.producers.ProducerArbiterTest.failedRequestUnlocksEmitting,,,,,,,,,,,18,0
Class,rx.internal.producers.ProducerArbiterTest.failedRequestUnlocksEmitting.(Anon_1),2,0,0,13,0,0,2,0,,,7,0
Public Method,rx.internal.producers.ProducerArbiterTest.failedRequestUnlocksEmitting.(Anon_1).request,,,,,,,,,,,5,0
Public Method,rx.internal.producers.ProducerArbiterTest.negativeProducedThrows,,,,,,,,,,,9,0
Public Method,rx.internal.producers.ProducerArbiterTest.negativeRequestThrows,,,,,,,,,,,9,0
Public Method,rx.internal.producers.ProducerArbiterTest.nullProducerAccepted,,,,,,,,,,,4,0
Public Method,rx.internal.producers.ProducerArbiterTest.overproductionReentrantThrows,,,,,,,,,,,17,0
Class,rx.internal.producers.ProducerArbiterTest.overproductionReentrantThrows.(Anon_4),3,0,0,13,0,0,2,0,,,7,0
Public Method,rx.internal.producers.ProducerArbiterTest.overproductionReentrantThrows.(Anon_4).request,,,,,,,,,,,5,0
Public Method,rx.internal.producers.ProducerArbiterTest.overproductionThrows,,,,,,,,,,,9,0
Public Method,rx.internal.producers.ProducerArbiterTest.reentrantSetProducer,,,,,,,,,,,9,0
Class,rx.internal.producers.ProducerArbiterTest.reentrantSetProducer.(Anon_3),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerArbiterTest.reentrantSetProducer.(Anon_3).request,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerArbiterTest.reentrantSetProducerNull,,,,,,,,,,,9,0
Class,rx.internal.producers.ProducerArbiterTest.reentrantSetProducerNull.(Anon_2),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerArbiterTest.reentrantSetProducerNull.(Anon_2).request,,,,,,,,,,,3,0
Public Generic Class,rx.internal.producers.ProducerObserverArbiter,11,0,9,19,0,55,45,0,,,239,0.12
Class,rx.internal.producers.ProducerObserverArbiter.(Anon_1),1,0,0,13,0,0,1,0,,,4,0.25
Public Method,rx.internal.producers.ProducerObserverArbiter.(Anon_1).request,,,,,,,,,,,2,0.5
Public Constructor,rx.internal.producers.ProducerObserverArbiter.ProducerObserverArbiter,,,,,,,,,,,3,0
TypeVariable,rx.internal.producers.ProducerObserverArbiter.T,0,0,0,0,0,0,0,0,,,0,0
Method,rx.internal.producers.ProducerObserverArbiter.emitLoop,,,,,,,,,,,99,0.04
Public Method,rx.internal.producers.ProducerObserverArbiter.onCompleted,,,,,,,,,,,10,0
Public Method,rx.internal.producers.ProducerObserverArbiter.onError,,,,,,,,,,,17,0
Public Method,rx.internal.producers.ProducerObserverArbiter.onNext,,,,,,,,,,,30,0
Public Method,rx.internal.producers.ProducerObserverArbiter.request,,,,,,,,,,,36,0
Public Method,rx.internal.producers.ProducerObserverArbiter.setProducer,,,,,,,,,,,25,0
Public Class,rx.internal.producers.ProducerObserverArbiterTest,11,0,0,25,0,0,19,0,,,195,0.1
Public Method,rx.internal.producers.ProducerObserverArbiterTest.failedRequestUnlocksEmitting,,,,,,,,,,,16,0
Class,rx.internal.producers.ProducerObserverArbiterTest.failedRequestUnlocksEmitting.(Anon_1),2,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.failedRequestUnlocksEmitting.(Anon_1).request,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.negativeRequestThrows,,,,,,,,,,,9,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.nullProducerAccepted,,,,,,,,,,,5,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextChangesProducerNotNull,,,,,,,,,,,19,0.05
Class,rx.internal.producers.ProducerObserverArbiterTest.onNextChangesProducerNotNull.(Anon_10),6,0,0,13,0,0,1,0,,,6,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextChangesProducerNotNull.(Anon_10).onNext,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextChangesProducerNull,,,,,,,,,,,18,0.06
Class,rx.internal.producers.ProducerObserverArbiterTest.onNextChangesProducerNull.(Anon_9),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextChangesProducerNull.(Anon_9).onNext,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextRequests,,,,,,,,,,,18,0.06
Class,rx.internal.producers.ProducerObserverArbiterTest.onNextRequests.(Anon_8),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextRequests.(Anon_8).onNext,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextThrows,,,,,,,,,,,17,0.06
Class,rx.internal.producers.ProducerObserverArbiterTest.onNextThrows.(Anon_7),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.onNextThrows.(Anon_7).onNext,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnCompleted,,,,,,,,,,,18,0
Class,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnCompleted.(Anon_6),3,0,0,13,0,0,2,0,,,8,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnCompleted.(Anon_6).onNext,,,,,,,,,,,6,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnError,,,,,,,,,,,18,0
Class,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnError.(Anon_5),4,0,0,13,0,0,2,0,,,8,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnError.(Anon_5).onNext,,,,,,,,,,,6,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnNext,,,,,,,,,,,19,0
Class,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnNext.(Anon_4),4,0,0,13,0,0,2,0,,,9,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantOnNext.(Anon_4).onNext,,,,,,,,,,,6,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantSetProducer,,,,,,,,,,,9,0
Class,rx.internal.producers.ProducerObserverArbiterTest.reentrantSetProducer.(Anon_3),4,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantSetProducer.(Anon_3).request,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantSetProducerNull,,,,,,,,,,,9,0
Class,rx.internal.producers.ProducerObserverArbiterTest.reentrantSetProducerNull.(Anon_2),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.reentrantSetProducerNull.(Anon_2).request,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducerObserverArbiterTest.requestIsCapped,,,,,,,,,,,6,0
Public Class,rx.internal.producers.ProducersTest,27,0,0,32,0,0,21,0,,,381,0.04
Static Generic Class,rx.internal.producers.ProducersTest.SwitchTimer,11,0,4,14,0,12,3,0,,,60,0
Public Constructor,rx.internal.producers.ProducersTest.SwitchTimer.SwitchTimer,,,,,,,,,,,11,0
TypeVariable,rx.internal.producers.ProducersTest.SwitchTimer.T,0,0,0,0,0,0,0,0,,,0,0
Public Method,rx.internal.producers.ProducersTest.SwitchTimer.call,,,,,,,,,,,42,0
Class,rx.internal.producers.ProducersTest.SwitchTimer.call.(Anon_1),7,0,0,13,0,0,2,0,,,31,0
Public Method,rx.internal.producers.ProducersTest.SwitchTimer.call.(Anon_1).call,,,,,,,,,,,29,0
Class,rx.internal.producers.ProducersTest.SwitchTimer.call.(Anon_1).call.(Anon_2),7,0,0,16,0,0,5,0,,,19,0
Public Method,rx.internal.producers.ProducersTest.SwitchTimer.call.(Anon_1).call.(Anon_2).onCompleted,,,,,,,,,,,5,0
Public Method,rx.internal.producers.ProducersTest.SwitchTimer.call.(Anon_1).call.(Anon_2).onError,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducersTest.SwitchTimer.call.(Anon_1).call.(Anon_2).onNext,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducersTest.SwitchTimer.call.(Anon_1).call.(Anon_2).setProducer,,,,,,,,,,,3,0
Static Class,rx.internal.producers.ProducersTest.TestProducer,2,0,1,14,0,0,2,0,,,9,0
Public Constructor,rx.internal.producers.ProducersTest.TestProducer.TestProducer,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducersTest.TestProducer.request,,,,,,,,,,,3,0
Method,rx.internal.producers.ProducersTest.plus,,,,,,,,,,,8,0
Class,rx.internal.producers.ProducersTest.plus.(Anon_3),3,0,0,13,0,0,1,0,,,5,0
Public Method,rx.internal.producers.ProducersTest.plus.(Anon_3).call,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducersTest.queuedProducerFull,,,,,,,,,,,8,0
Public Method,rx.internal.producers.ProducersTest.queuedProducerOfferNull,,,,,,,,,,,7,0
Public Method,rx.internal.producers.ProducersTest.queuedProducerOnNextFull,,,,,,,,,,,8,0
Public Method,rx.internal.producers.ProducersTest.queuedProducerOnNextFullWithNull,,,,,,,,,,,8,0
Public Method,rx.internal.producers.ProducersTest.queuedProducerRequestCompletes,,,,,,,,,,,10,0
Public Method,rx.internal.producers.ProducersTest.queuedProducerRequestNegative,,,,,,,,,,,8,0
Public Method,rx.internal.producers.ProducersTest.queuedProducerUnsubscribed,,,,,,,,,,,11,0
Public Method,rx.internal.producers.ProducersTest.testArbiter,,,,,,,,,,,11,0
Public Method,rx.internal.producers.ProducersTest.testObserverArbiterAsync,,,,,,,,,,,23,0
Public Method,rx.internal.producers.ProducersTest.testObserverArbiterWithBackpressure,,,,,,,,,,,21,0
Public Method,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded,,,,,,,,,,,38,0
Class,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_4),4,0,0,13,0,0,1,0,,,26,0
Public Method,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_4).call,,,,,,,,,,,24,0
Class,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_4).call.(Anon_5),6,0,0,16,0,0,4,0,,,17,0
Public Method,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_4).call.(Anon_5).onCompleted,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_4).call.(Anon_5).onError,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_4).call.(Anon_5).onNext,,,,,,,,,,,3,0
Public Method,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_4).call.(Anon_5).setProducer,,,,,,,,,,,3,0
Class,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_6),2,0,1,13,0,0,2,0,,,8,0
Public Method,rx.internal.producers.ProducersTest.testProducerObserverArbiterUnbounded.(Anon_6).onNext,,,,,,,,,,,5,0
Public Method,rx.internal.producers.ProducersTest.testQueuedNoBackpressure,,,,,,,,,,,17,0
Public Method,rx.internal.producers.ProducersTest.testQueuedValueNoBackpressure,,,,,,,,,,,13,0
