Kind,Name,PercentLackOfCohesion,MaxInheritanceTree,CountClassBase,CountClassCoupled,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.ofcoarse.PointDistance",0,1,1,2,1,0,0,1
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.ofcoarse.StrictMath",97,1,1,0,51,1,0,51
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.ofcoarse.VariableAgeCutoff",50,1,1,3,15,15,2,15
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.ofcoarse.VariableAgeCutoff.VAgeStepItem",50,1,1,3,5,5,2,5
Package,"org.trifort.rootbeer.testcases.rootbeertest.remaptest",,,,,,6,1,6
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.remaptest.CallsPrivateMethod",0,1,1,0,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.remaptest.RemapRunOnGpu",0,1,2,1,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.remaptest.RemapTest",0,1,2,2,2,2,0,2
Package,"org.trifort.rootbeer.testcases.rootbeertest.serialization",,,,,,265,134,316
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.AbstractRunOnGpu",0,1,2,2,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.AbstractTest",0,1,2,2,2,2,0,2
Public Abstract Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.AbstractTestBaseClass",0,1,1,0,1,1,0,1
Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.AbstractTestDerivedClass",0,2,1,0,3,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArrayCloneRunOnGpu",33,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArrayCloneTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArrayLengthRunOnGpu",33,1,2,0,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArrayLengthTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArrayListRunOnGpu",0,1,2,1,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArrayListTest",0,1,2,3,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArrayListTestObject",0,1,1,0,0,0,1,0
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArraysSortRunOnGpu",0,1,2,0,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ArraysSortTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.AutoboxingRunOnGpu",80,1,2,0,10,10,4,10
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.AutoboxingTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ByteArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ByteArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ByteByteValueRunOnGpu",33,1,2,0,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ByteByteValueTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CharArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CharArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CmplInfRunOnGpu",16,1,2,0,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CmplInfTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CovarientBaseClass",25,1,1,0,4,4,2,4
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CovarientDerivedClass",33,2,1,0,7,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CovarientRunOnGpu",0,1,2,2,2,2,4,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.CovarientTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.DoubleArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.DoubleArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.DoubleToStringRunOnGpu",16,1,2,0,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.DoubleToStringTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.EmptyRunOnGpu",0,1,2,0,1,1,0,1
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.EmptyTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.FloatArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.FloatArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.FloatToStringRunOnGpu",16,1,2,0,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.FloatToStringTest",0,1,2,2,2,2,0,2
Public Generic Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.GpuList",43,1,1,0,8,7,2,8
TypeVariable,"org.trifort.rootbeer.testcases.rootbeertest.serialization.GpuList.T",0,0,1,0,0,0,0,0
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.GpuListRunOnGpu",0,1,2,2,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.GpuListTest",0,1,2,4,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.GpuMethodKernel",0,1,2,0,4,4,0,4
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.GpuMethodTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.HashMapRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.HashMapTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.HashSetRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.HashSetTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.InstanceofOther",0,2,1,0,0,0,0,0
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.InstanceofOther2",0,1,1,0,0,0,0,0
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.InstanceofRunOnGpu",33,1,2,2,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.InstanceofTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.IntArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.IntArraysRunOnGpu",62,1,2,0,4,4,2,4
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.Item",0,1,1,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LinkedHashMapRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LinkedHashMapTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LinkedHashSetRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LinkedHashSetTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LinkedListRunOnGpu",0,1,2,0,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LinkedListTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LongArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.LongArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.MMult",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.MMultRunOnGpu",13,1,2,0,3,3,5,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.NativeStrictMathRunOnGpu",61,1,2,0,5,5,20,5
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.NativeStrictMathTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.OuterClass3RunOnGpu",0,1,2,1,3,3,1,3
Private Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.OuterClass3RunOnGpu.InnerClass",0,1,1,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.OuterClassRunOnGpu",0,1,2,0,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.OuterClassRunOnGpu.OuterClassRunOnGpu2",0,1,2,0,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.OuterClassTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.OuterClassTest2",0,1,2,3,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.OuterClassTest3",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.PairHMM",0,1,1,0,1,1,0,1
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.PairHmmJimpleRunOnGpu",50,1,2,2,4,4,2,4
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.PairHmmJimpleTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.PairHmmQualityUtils",0,1,1,0,0,0,0,0
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.RefType1",0,1,1,0,4,4,7,4
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.RefTypeArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.RefTypeArraysRunOnGpu",0,1,2,1,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.RegularExpressionRunOnGpu",33,1,2,0,3,3,5,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.RegularExpressionTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.SameClassUsedClass",33,1,1,0,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceRunOnGpu1",0,1,2,1,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceRunOnGpu2",0,1,2,1,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceTest1",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceTest2",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ShortArrays",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ShortArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.SimpleTest",0,1,2,2,3,3,0,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.SimpleTestRunOnGpu",0,1,2,0,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StrictMath",97,1,1,0,51,1,0,51
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StrictMathRunOnGpu",33,1,2,1,3,3,5,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StrictMathTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringArrayTest1",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringArrayTest1RunOnGpu",22,1,2,0,3,3,3,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringBuilderRunOnGpu1",0,1,2,0,3,3,1,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringBuilderRunOnGpu2",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringBuilderTest1",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringBuilderTest2",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringConstantKernel",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringConstantTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringRunOnGpu",33,1,2,0,3,3,2,3
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.StringTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.TreeMapRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.TreeMapTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.TreeSetRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.TreeSetTest",0,1,2,2,2,2,0,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ZeroLengthArrayRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"org.trifort.rootbeer.testcases.rootbeertest.serialization.ZeroLengthArrayTest",0,1,2,2,2,2,0,2
Package,"org.trifort.rootbeer.util",,,,,,57,22,62
Public Class,"org.trifort.rootbeer.util.CmdRunner",53,1,1,1,5,5,3,5
Private Class,"org.trifort.rootbeer.util.CmdRunner.StreamEater",25,1,2,0,3,3,4,3
Public Class,"org.trifort.rootbeer.util.CompilerRunner",0,1,1,1,1,1,0,1
Private Class,"org.trifort.rootbeer.util.CompilerRunner.StreamReader",41,1,2,0,4,4,3,4
Public Class,"org.trifort.rootbeer.util.CudaPath",60,1,1,1,5,5,2,5
Private Class,"org.trifort.rootbeer.util.CudaPath.FileSorter",0,1,2,0,3,3,1,3
Public Class,"org.trifort.rootbeer.util.CurrJarName",0,1,1,0,1,1,0,1
Public Class,"org.trifort.rootbeer.util.DeleteFolder",0,1,1,0,1,1,0,1
Public Class,"org.trifort.rootbeer.util.ForceGC",0,1,1,0,1,0,0,1
Public Class,"org.trifort.rootbeer.util.IntStack",11,1,1,0,3,3,3,3
Public Class,"org.trifort.rootbeer.util.JarEntryHelp",0,1,1,0,1,0,0,1
Public Class,"org.trifort.rootbeer.util.JarToFolder",50,1,1,2,6,6,1,6
Public Class,"org.trifort.rootbeer.util.JimpleWriter",0,1,1,0,1,1,0,1
Public Class,"org.trifort.rootbeer.util.ReadFile",0,1,1,0,2,2,1,2
Public Class,"org.trifort.rootbeer.util.ReadJar",16,1,1,3,6,6,1,6
Public Class,"org.trifort.rootbeer.util.ResourceReader",0,1,1,1,3,0,0,3
Public Generic Class,"org.trifort.rootbeer.util.Stack",0,1,1,0,5,5,1,5
TypeVariable,"org.trifort.rootbeer.util.Stack.T",0,0,1,0,0,0,0,0
Public Interface,"org.trifort.rootbeer.util.StringDelegate",0,0,0,0,1,1,0,1
Public Class,"org.trifort.rootbeer.util.SystemOutHandler",0,2,1,0,3,3,0,3
Public Class,"org.trifort.rootbeer.util.WindowsCompile",71,1,1,2,7,7,2,7
Package,"rootbeer.examples.arraymult",,,,,,3,2,4
Public Class,"rootbeer.examples.arraymult.ArrayMult",0,1,2,0,2,2,2,2
Public Class,"rootbeer.examples.arraymult.ArrayMultApp",0,1,1,3,2,1,0,2
Package,"rootbeer.examples.arraysum",,,,,,3,3,4
Public Class,"rootbeer.examples.arraysum.ArraySum",0,1,2,0,2,2,3,2
Public Class,"rootbeer.examples.arraysum.ArraySumApp",0,1,1,1,2,1,0,2
Package,"rootbeer.examples.gtc2013",,,,,,36,98,39
Public Class,"rootbeer.examples.gtc2013.CalcList",0,1,1,1,3,3,2,3
Public Class,"rootbeer.examples.gtc2013.Calculation",0,1,1,0,0,0,10,0
Public Class,"rootbeer.examples.gtc2013.Calculation",0,1,1,0,1,1,18,1
Public Class,"rootbeer.examples.gtc2013.MatrixApp",77,1,1,4,11,10,13,11
Public Class,"rootbeer.examples.gtc2013.MatrixApp",72,1,1,2,10,9,9,10
Public Class,"rootbeer.examples.gtc2013.MatrixCpuThread",33,1,2,0,3,3,9,3
Public Class,"rootbeer.examples.gtc2013.MatrixCpuThread",33,1,2,0,3,3,8,3
Public Class,"rootbeer.examples.gtc2013.MatrixKernel",7,1,2,1,2,2,7,2
Public Class,"rootbeer.examples.gtc2013.MatrixKernel",61,1,2,1,2,2,18,2
Public Class,"rootbeer.examples.gtc2013.ThreadConfigApp",0,1,1,1,2,1,0,2
Public Class,"rootbeer.examples.gtc2013.ThreadConfigKernel",0,1,2,0,2,2,4,2
Package,"rootbeer.examples.mmult",,,,,,4,5,5
Public Class,"rootbeer.examples.mmult.MMult",0,1,2,0,2,2,5,2
Public Class,"rootbeer.examples.mmult.MMultApp",0,1,1,1,3,2,0,3
Package,"rootbeer.examples.quicksort",,,,,,10,5,11
Public Class,"rootbeer.examples.quicksort.QuickSort",0,1,1,1,8,7,0,8
Public Class,"rootbeer.examples.quicksort.QuickSortKernel",26,1,2,0,3,3,5,3
Package,"rootbeer.examples.randomremap",,,,,,4,2,5
Public Class,"rootbeer.examples.randomremap.RandomRemap",33,1,2,0,3,3,2,3
Public Class,"rootbeer.examples.randomremap.RandomRemapApp",0,1,1,1,2,1,0,2
