Kind,Name,CountClassCoupled,CountClassDerived,CountDeclInstanceVariable,SumCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,CountDeclMethodAll,RatioCommentToCode,CountDeclClassMethod,CountLineCode,CountDeclFile,CountDeclFunction
Public Constructor,rx.lang.jruby.JRubyActionWrapper.JRubyActionWrapper,,,,,,,,0,,5,,
TypeVariable,rx.lang.jruby.JRubyActionWrapper.T1,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyActionWrapper.T2,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyActionWrapper.T3,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyActionWrapper.T4,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.lang.jruby.JRubyActionWrapper.call,,,,,,,,0,,4,,
Public Method,rx.lang.jruby.JRubyActionWrapper.call,,,,,,,,0,,4,,
Public Method,rx.lang.jruby.JRubyActionWrapper.call,,,,,,,,0,,5,,
Public Method,rx.lang.jruby.JRubyActionWrapper.call,,,,,,,,0,,6,,
Public Generic Class,rx.lang.jruby.JRubyFunctionWrapper,1,0,3,13,0,2,24,0.21,0,115,,
Public Constructor,rx.lang.jruby.JRubyFunctionWrapper.JRubyFunctionWrapper,,,,,,,,0,,5,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.R,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T1,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T2,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T3,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T4,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T5,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T6,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T7,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T8,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.lang.jruby.JRubyFunctionWrapper.T9,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,4,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,4,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,5,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,6,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,7,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,8,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,9,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,10,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,11,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,12,,
Public Method,rx.lang.jruby.JRubyFunctionWrapper.call,,,,,,,,0,,7,,
Package,rx.lang.scala,,,0,0,,,,0,0,0,0,
Package,rx.lang.scala.examples,,,1,2,,,,0.94,0,16,1,
Public Class,rx.lang.scala.examples.MovieLibUsage,2,0,1,1,0,0,13,1.25,0,12,,
Class,rx.lang.scala.examples.MovieLibUsage.(Anon_1),2,0,0,1,0,0,13,0,0,4,,
Public Method,rx.lang.scala.examples.MovieLibUsage.(Anon_1).call,,,,,,,,0,,3,,
Public Method,rx.lang.scala.examples.MovieLibUsage.test,,,,,,,,0,,4,,
Package,rx.observables,,,3,80,,,,0.89,11,408,5,
Public Generic Class,rx.observables.BlockingObservable,21,0,1,26,0,38,30,1.75,2,112,,
Private Constructor,rx.observables.BlockingObservable.BlockingObservable,,,,,,,,0,,3,,
TypeVariable,rx.observables.BlockingObservable.T,0,0,0,0,0,0,0,0,0,0,,
Private Static Generic Method,rx.observables.BlockingObservable._singleOrDefault,,,,,,,,0,,14,,
TypeVariable,rx.observables.BlockingObservable._singleOrDefault.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.observables.BlockingObservable.forEach,,,,,,,,0.97,,32,,
Class,rx.observables.BlockingObservable.forEach.(Anon_1),6,0,0,3,0,0,15,0.79,0,14,,
Public Method,rx.observables.BlockingObservable.forEach.(Anon_1).onCompleted,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservable.forEach.(Anon_1).onError,,,,,,,,1.5,,4,,
Public Method,rx.observables.BlockingObservable.forEach.(Anon_1).onNext,,,,,,,,0,,3,,
Public Static Generic Method,rx.observables.BlockingObservable.from,,,,,,,,1,,3,,
TypeVariable,rx.observables.BlockingObservable.from.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.observables.BlockingObservable.getIterator,,,,,,,,2.33,,3,,
Public Method,rx.observables.BlockingObservable.last,,,,,,,,2.67,,3,,
Public Method,rx.observables.BlockingObservable.last,,,,,,,,3,,3,,
Public Method,rx.observables.BlockingObservable.lastOrDefault,,,,,,,,0.92,,12,,
Public Method,rx.observables.BlockingObservable.lastOrDefault,,,,,,,,4.33,,3,,
Public Method,rx.observables.BlockingObservable.mostRecent,,,,,,,,3,,3,,
Public Method,rx.observables.BlockingObservable.next,,,,,,,,2.67,,3,,
Private Method,rx.observables.BlockingObservable.protectivelyWrapAndSubscribe,,,,,,,,1.75,,4,,
Public Method,rx.observables.BlockingObservable.single,,,,,,,,2.67,,3,,
Public Method,rx.observables.BlockingObservable.single,,,,,,,,3.33,,3,,
Public Method,rx.observables.BlockingObservable.singleOrDefault,,,,,,,,3.67,,3,,
Public Method,rx.observables.BlockingObservable.singleOrDefault,,,,,,,,4.67,,3,,
Public Method,rx.observables.BlockingObservable.toFuture,,,,,,,,3.33,,3,,
Public Method,rx.observables.BlockingObservable.toIterable,,,,,,,,0.88,,8,,
Class,rx.observables.BlockingObservable.toIterable.(Anon_2),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservable.toIterable.(Anon_2).iterator,,,,,,,,0,,3,,
Public Class,rx.observables.BlockingObservableTest,11,0,1,21,0,100,32,0.08,0,189,,
Private Static Class,rx.observables.BlockingObservableTest.TestException,0,0,0,0,0,0,48,0,0,2,,
Public Method,rx.observables.BlockingObservableTest.before,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testForEachWithError,,,,,,,,0.04,,27,,
Class,rx.observables.BlockingObservableTest.testForEachWithError.(Anon_10),5,0,0,1,0,0,13,0,0,15,,
Public Method,rx.observables.BlockingObservableTest.testForEachWithError.(Anon_10).onSubscribe,,,,,,,,0,,13,,
Class,rx.observables.BlockingObservableTest.testForEachWithError.(Anon_10).onSubscribe.(Anon_11),3,0,0,1,0,0,13,0,0,8,,
Public Method,rx.observables.BlockingObservableTest.testForEachWithError.(Anon_10).onSubscribe.(Anon_11).run,,,,,,,,0,,6,,
Class,rx.observables.BlockingObservableTest.testForEachWithError.(Anon_12),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testForEachWithError.(Anon_12).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testLast,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testLastEmptyObservable,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefault,,,,,,,,0,,10,,
Class,rx.observables.BlockingObservableTest.testLastOrDefault.(Anon_1),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefault.(Anon_1).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefault1,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefault2,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefaultWithPredicate,,,,,,,,0,,10,,
Class,rx.observables.BlockingObservableTest.testLastOrDefaultWithPredicate.(Anon_2),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefaultWithPredicate.(Anon_2).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefaultWrongPredicate,,,,,,,,0,,10,,
Class,rx.observables.BlockingObservableTest.testLastOrDefaultWrongPredicate.(Anon_3),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testLastOrDefaultWrongPredicate.(Anon_3).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testLastWithPredicate,,,,,,,,0,,9,,
Class,rx.observables.BlockingObservableTest.testLastWithPredicate.(Anon_4),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testLastWithPredicate.(Anon_4).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testSingle,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testSingleDefault,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testSingleDefaultPredicateMatchesMoreThanOne,,,,,,,,0,,8,,
Class,rx.observables.BlockingObservableTest.testSingleDefaultPredicateMatchesMoreThanOne.(Anon_5),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testSingleDefaultPredicateMatchesMoreThanOne.(Anon_5).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testSingleDefaultPredicateMatchesNothing,,,,,,,,0,,10,,
Class,rx.observables.BlockingObservableTest.testSingleDefaultPredicateMatchesNothing.(Anon_6),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testSingleDefaultPredicateMatchesNothing.(Anon_6).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testSingleDefaultWithMoreThanOne,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testSingleWithPredicateDefault,,,,,,,,0,,9,,
Class,rx.observables.BlockingObservableTest.testSingleWithPredicateDefault.(Anon_7),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testSingleWithPredicateDefault.(Anon_7).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testSingleWrong,,,,,,,,0,,4,,
Public Method,rx.observables.BlockingObservableTest.testSingleWrongPredicate,,,,,,,,0,,9,,
Class,rx.observables.BlockingObservableTest.testSingleWrongPredicate.(Anon_8),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.BlockingObservableTest.testSingleWrongPredicate.(Anon_8).call,,,,,,,,0,,3,,
Public Method,rx.observables.BlockingObservableTest.testToIterable,,,,,,,,0,,11,,
Public Method,rx.observables.BlockingObservableTest.testToIterableWithException,,,,,,,,0,,15,,
Class,rx.observables.BlockingObservableTest.testToIterableWithException.(Anon_9),5,0,0,1,0,0,13,0,0,7,,
Public Method,rx.observables.BlockingObservableTest.testToIterableWithException.(Anon_9).onSubscribe,,,,,,,,0,,5,,
Public Abstract Generic Class,rx.observables.ConnectableObservable,3,1,0,3,1,0,235,1.11,0,9,,
Protected Constructor,rx.observables.ConnectableObservable.ConnectableObservable,,,,,,,,0,,3,,
TypeVariable,rx.observables.ConnectableObservable.T,0,0,0,0,0,0,0,0,0,0,,
Public Abstract Method,rx.observables.ConnectableObservable.connect,,,,,,,,4,,1,,
Public Method,rx.observables.ConnectableObservable.refCount,,,,,,,,2,,3,,
Public Generic Class,rx.observables.GroupedObservable,1,1,1,2,1,0,234,3,0,10,,
Public Constructor,rx.observables.GroupedObservable.GroupedObservable,,,,,,,,0,,4,,
TypeVariable,rx.observables.GroupedObservable.K,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.observables.GroupedObservable.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.observables.GroupedObservable.getKey,,,,,,,,1.67,,3,,
Public Enum Type,rx.observables.SwingObservable,9,0,0,11,0,0,36,2.38,9,34,,
Public Static Method,rx.observables.SwingObservable.fromButtonAction,,,,,,,,2.33,,3,,
Public Static Method,rx.observables.SwingObservable.fromComponentEvents,,,,,,,,2.33,,3,,
Public Static Method,rx.observables.SwingObservable.fromKeyEvents,,,,,,,,2.33,,3,,
Public Static Method,rx.observables.SwingObservable.fromKeyEvents,,,,,,,,0.88,,8,,
Class,rx.observables.SwingObservable.fromKeyEvents.(Anon_1),4,0,0,1,0,0,13,0,0,5,,
Public Method,rx.observables.SwingObservable.fromKeyEvents.(Anon_1).call,,,,,,,,0,,3,,
Public Static Method,rx.observables.SwingObservable.fromMouseEvents,,,,,,,,2.33,,3,,
Public Static Method,rx.observables.SwingObservable.fromMouseMotionEvents,,,,,,,,2.33,,3,,
Public Static Method,rx.observables.SwingObservable.fromPressedKeys,,,,,,,,2.33,,3,,
Public Static Method,rx.observables.SwingObservable.fromRelativeMouseMotion,,,,,,,,2,,3,,
Public Static Method,rx.observables.SwingObservable.fromResizing,,,,,,,,2.33,,3,,
Public Method,rx.observables.SwingObservable.valueOf,,,,,,,,0,,0,,
Public Method,rx.observables.SwingObservable.values,,,,,,,,0,,0,,
Package,rx.operators,,,415,1769,,,,0.36,157,13200,132,
Public Class,rx.operators.ChunkedOperation,0,2,0,0,0,0,12,0.67,0,304,,
Protected Static Abstract Generic Class,rx.operators.ChunkedOperation.Chunk,2,2,1,3,0,33,15,2.8,0,10,,
TypeVariable,rx.operators.ChunkedOperation.Chunk.C,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.operators.ChunkedOperation.Chunk.T,0,0,0,0,0,0,0,0,0,0,,
Public Abstract Method,rx.operators.ChunkedOperation.Chunk.getContents,,,,,,,,5,,1,,
Public Method,rx.operators.ChunkedOperation.Chunk.pushValue,,,,,,,,2,,3,,
Public Method,rx.operators.ChunkedOperation.Chunk.size,,,,,,,,1.67,,3,,
Protected Interface,rx.operators.ChunkedOperation.ChunkCreator,0,5,0,2,0,0,2,1.75,0,4,,
Abstract Method,rx.operators.ChunkedOperation.ChunkCreator.onValuePushed,,,,,,,,3,,1,,
Abstract Method,rx.operators.ChunkedOperation.ChunkCreator.stop,,,,,,,,4,,1,,
Protected Static Generic Class,rx.operators.ChunkedOperation.ChunkObserver,4,0,3,4,0,8,16,0.42,0,26,,
TypeVariable,rx.operators.ChunkedOperation.ChunkObserver.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.ChunkObserver.ChunkObserver,,,,,,,,0,,5,,
TypeVariable,rx.operators.ChunkedOperation.ChunkObserver.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.ChunkedOperation.ChunkObserver.onCompleted,,,,,,,,0,,5,,
Public Method,rx.operators.ChunkedOperation.ChunkObserver.onError,,,,,,,,0,,5,,
Public Method,rx.operators.ChunkedOperation.ChunkObserver.onNext,,,,,,,,0,,4,,
Protected Static Generic Class,rx.operators.ChunkedOperation.Chunks,8,4,3,9,0,44,18,1.11,0,35,,
TypeVariable,rx.operators.ChunkedOperation.Chunks.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.Chunks.Chunks,,,,,,,,1.5,,4,,
TypeVariable,rx.operators.ChunkedOperation.Chunks.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.ChunkedOperation.Chunks.createChunk,,,,,,,,1.2,,5,,
Public Method,rx.operators.ChunkedOperation.Chunks.emitAllChunks,,,,,,,,0.5,,6,,
Public Method,rx.operators.ChunkedOperation.Chunks.emitChunk,,,,,,,,1.17,,6,,
Public Method,rx.operators.ChunkedOperation.Chunks.getChunk,,,,,,,,1.33,,3,,
Public Method,rx.operators.ChunkedOperation.Chunks.pushValue,,,,,,,,1,,6,,
Protected Static Generic Class,rx.operators.ChunkedOperation.NonOverlappingChunks,4,0,1,3,1,33,21,0.47,0,17,,
TypeVariable,rx.operators.ChunkedOperation.NonOverlappingChunks.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.NonOverlappingChunks.NonOverlappingChunks,,,,,,,,0,,3,,
TypeVariable,rx.operators.ChunkedOperation.NonOverlappingChunks.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.ChunkedOperation.NonOverlappingChunks.emitAndReplaceChunk,,,,,,,,0,,6,,
Public Method,rx.operators.ChunkedOperation.NonOverlappingChunks.pushValue,,,,,,,,0,,5,,
Protected Static Generic Class,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator,5,0,1,3,0,33,15,0.46,0,24,,
TypeVariable,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.ObservableBasedMultiChunkCreator,,,,,,,,0,,15,,
Class,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.ObservableBasedMultiChunkCreator.(Anon_4),7,0,0,1,0,0,13,0,0,12,,
Public Method,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.ObservableBasedMultiChunkCreator.(Anon_4).call,,,,,,,,0,,10,,
Class,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.ObservableBasedMultiChunkCreator.(Anon_4).call.(Anon_5),5,0,0,1,0,0,13,0,0,5,,
Public Method,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.ObservableBasedMultiChunkCreator.(Anon_4).call.(Anon_5).call,,,,,,,,0,,3,,
TypeVariable,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.onValuePushed,,,,,,,,0.5,,2,,
Public Method,rx.operators.ChunkedOperation.ObservableBasedMultiChunkCreator.stop,,,,,,,,0,,3,,
Protected Static Generic Class,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator,6,0,3,4,0,66,16,0.7,0,27,,
TypeVariable,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.ObservableBasedSingleChunkCreator,,,,,,,,0,,6,,
TypeVariable,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.T,0,0,0,0,0,0,0,0,0,0,,
Private Method,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.listenForChunkEnd,,,,,,,,0,,10,,
Class,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.listenForChunkEnd.(Anon_3),4,0,0,1,0,0,13,0,0,6,,
Public Method,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.listenForChunkEnd.(Anon_3).call,,,,,,,,0,,4,,
Public Method,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.onValuePushed,,,,,,,,0.5,,2,,
Public Method,rx.operators.ChunkedOperation.ObservableBasedSingleChunkCreator.stop,,,,,,,,0,,3,,
Protected Static Generic Class,rx.operators.ChunkedOperation.OverlappingChunks,2,1,0,1,1,0,19,0,0,4,,
TypeVariable,rx.operators.ChunkedOperation.OverlappingChunks.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.OverlappingChunks.OverlappingChunks,,,,,,,,0,,3,,
TypeVariable,rx.operators.ChunkedOperation.OverlappingChunks.T,0,0,0,0,0,0,0,0,0,0,,
Protected Static Generic Class,rx.operators.ChunkedOperation.SingleChunkCreator,2,0,0,3,0,0,15,0.2,0,10,,
TypeVariable,rx.operators.ChunkedOperation.SingleChunkCreator.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.SingleChunkCreator.SingleChunkCreator,,,,,,,,0,,3,,
TypeVariable,rx.operators.ChunkedOperation.SingleChunkCreator.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.ChunkedOperation.SingleChunkCreator.onValuePushed,,,,,,,,0.5,,2,,
Public Method,rx.operators.ChunkedOperation.SingleChunkCreator.stop,,,,,,,,0.5,,2,,
Protected Static Generic Class,rx.operators.ChunkedOperation.SizeBasedChunks,4,0,1,4,1,0,20,0.56,0,18,,
TypeVariable,rx.operators.ChunkedOperation.SizeBasedChunks.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.SizeBasedChunks.SizeBasedChunks,,,,,,,,0,,4,,
TypeVariable,rx.operators.ChunkedOperation.SizeBasedChunks.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.ChunkedOperation.SizeBasedChunks.pushValue,,,,,,,,0.09,,11,,
Protected Static Generic Class,rx.operators.ChunkedOperation.SkippingChunkCreator,3,0,3,4,0,44,15,0.5,0,18,,
TypeVariable,rx.operators.ChunkedOperation.SkippingChunkCreator.C,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.SkippingChunkCreator.SkippingChunkCreator,,,,,,,,0,,4,,
TypeVariable,rx.operators.ChunkedOperation.SkippingChunkCreator.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.ChunkedOperation.SkippingChunkCreator.onValuePushed,,,,,,,,0,,6,,
Public Method,rx.operators.ChunkedOperation.SkippingChunkCreator.stop,,,,,,,,0.5,,2,,
Protected Static Generic Class,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks,10,0,5,7,1,50,22,0.52,0,46,,
TypeVariable,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.C,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.T,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.TimeAndSizeBasedChunks,,,,,,,,0,,7,,
Public Method,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.createChunk,,,,,,,,0,,10,,
Class,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.createChunk.(Anon_1),2,0,0,1,0,0,13,0,0,5,,
Public Method,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.createChunk.(Anon_1).call,,,,,,,,0,,3,,
Public Method,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.emitChunk,,,,,,,,0.44,,9,,
Public Method,rx.operators.ChunkedOperation.TimeAndSizeBasedChunks.pushValue,,,,,,,,0.09,,11,,
Protected Static Generic Class,rx.operators.ChunkedOperation.TimeBasedChunkCreator,6,0,1,4,0,25,16,0.36,0,25,,
TypeVariable,rx.operators.ChunkedOperation.TimeBasedChunkCreator.C,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.operators.ChunkedOperation.TimeBasedChunkCreator.T,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.TimeBasedChunkCreator.TimeBasedChunkCreator,,,,,,,,0,,8,,
Public Constructor,rx.operators.ChunkedOperation.TimeBasedChunkCreator.TimeBasedChunkCreator,,,,,,,,0,,8,,
Class,rx.operators.ChunkedOperation.TimeBasedChunkCreator.TimeBasedChunkCreator.(Anon_6),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.operators.ChunkedOperation.TimeBasedChunkCreator.TimeBasedChunkCreator.(Anon_6).call,,,,,,,,0,,3,,
Class,rx.operators.ChunkedOperation.TimeBasedChunkCreator.TimeBasedChunkCreator.(Anon_7),3,0,0,1,0,0,13,0,0,5,,
Public Method,rx.operators.ChunkedOperation.TimeBasedChunkCreator.TimeBasedChunkCreator.(Anon_7).call,,,,,,,,0,,3,,
Public Method,rx.operators.ChunkedOperation.TimeBasedChunkCreator.onValuePushed,,,,,,,,0.5,,2,,
Public Method,rx.operators.ChunkedOperation.TimeBasedChunkCreator.stop,,,,,,,,0,,3,,
Protected Static Generic Class,rx.operators.ChunkedOperation.TimeBasedChunks,10,0,4,3,2,33,22,0.33,0,27,,
TypeVariable,rx.operators.ChunkedOperation.TimeBasedChunks.C,0,0,0,0,0,0,0,0,0,0,,
TypeVariable,rx.operators.ChunkedOperation.TimeBasedChunks.T,0,0,0,0,0,0,0,0,0,0,,
Public Constructor,rx.operators.ChunkedOperation.TimeBasedChunks.TimeBasedChunks,,,,,,,,0,,6,,
Public Method,rx.operators.ChunkedOperation.TimeBasedChunks.createChunk,,,,,,,,0,,10,,
Class,rx.operators.ChunkedOperation.TimeBasedChunks.createChunk.(Anon_2),2,0,0,1,0,0,13,0,0,5,,
Public Method,rx.operators.ChunkedOperation.TimeBasedChunks.createChunk.(Anon_2).call,,,,,,,,0,,3,,
Public Method,rx.operators.ChunkedOperation.TimeBasedChunks.emitChunk,,,,,,,,0,,4,,
Public Class,rx.operators.OperationAll,4,0,0,1,0,0,13,0.46,1,46,,
Private Static Generic Class,rx.operators.OperationAll.AllObservable,7,0,3,2,0,33,14,0,0,40,,
Private Constructor,rx.operators.OperationAll.AllObservable.AllObservable,,,,,,,,0,,4,,
Private Class,rx.operators.OperationAll.AllObservable.AllObserver,6,0,2,6,0,25,16,0,0,27,,
Public Constructor,rx.operators.OperationAll.AllObservable.AllObserver.AllObserver,,,,,,,,0,,3,,
Public Method,rx.operators.OperationAll.AllObservable.AllObserver.onCompleted,,,,,,,,0,,6,,
Public Method,rx.operators.OperationAll.AllObservable.AllObserver.onError,,,,,,,,0,,3,,
Public Method,rx.operators.OperationAll.AllObservable.AllObserver.onNext,,,,,,,,0,,9,,
TypeVariable,rx.operators.OperationAll.AllObservable.T,0,0,0,0,0,0,0,0,0,0,,
Public Method,rx.operators.OperationAll.AllObservable.onSubscribe,,,,,,,,0,,3,,
