Kind,Name,PercentLackOfCohesion,MaxInheritanceTree,CountClassBase,CountClassCoupled,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.ExceptionBasicRunOnGpu",50,1,2,0,4,4,1,4
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.ExceptionBasicTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.LargeMemTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.LargeMemTestRunOnGpu",33,1,2,0,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.MultiArrayRunOnGpu",33,1,2,0,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.MultiArrayTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.NewOnGpu",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.NewOnGpuRefObject",0,1,1,0,1,1,1,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.NewOnGpuRunOnGpu",0,1,2,1,3,3,3,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.PrintRunOnGpu",0,1,2,0,2,2,1,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.PrintTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SimpleSynchronizedObject",0,1,1,0,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SimpleSynchronizedRunOnGpu",33,1,2,1,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SimpleSynchronizedTest",0,1,2,3,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest1",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest1BaseClass",0,1,1,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest1RunOnGpu",30,2,2,1,4,3,7,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest2",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest2BaseClass",0,1,1,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest2RunOnGpu",30,2,2,2,4,3,7,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest3",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest3BaseClass",0,1,1,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StaticsTest3RunOnGpu",61,2,2,0,4,3,7,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StepFilterRunOnGpu",33,1,2,0,4,4,6,4
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.StepFilterTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethod2RunOnGpu",37,1,2,1,4,4,2,4
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethod2Shared",0,1,1,0,1,1,1,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethod2Test",0,1,2,3,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethod3Object",0,1,1,0,2,2,2,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethod3RunOnGpu",16,1,2,1,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethod3Test",0,1,2,3,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethodObject",0,1,1,0,1,1,1,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethodRunOnGpu",0,1,2,1,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedMethodTest",0,1,2,3,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedObjectRunOnGpu",30,1,2,1,3,3,11,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedObjectShared",0,1,1,0,1,1,1,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedObjectTest",0,1,2,3,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedStaticMethodRunOnGpu",37,1,2,1,4,4,2,4
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedStaticMethodShared",0,1,1,0,1,0,0,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.SynchronizedStaticMethodTest",0,1,2,3,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.WhileTrueRunOnGpu",16,1,2,0,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.gpurequired.WhileTrueTest",0,1,2,2,2,2,0,2
Package,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse",,,,,,81,34,135
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.BoundingBox",43,1,1,2,8,7,4,8
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.CoarseningPhysics",81,1,1,7,19,19,11,19
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.Droplet",53,1,1,2,9,9,6,9
Public Generic Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.GpuList",43,1,1,0,8,7,2,8
TypeVariable,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.GpuList.T",0,0,1,0,0,0,0,0
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.GpuNumber",0,1,1,0,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.GpuWorkItem",37,1,2,7,4,4,4,4
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.Main",0,1,2,4,3,2,0,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.OfCoarse",0,1,2,7,3,3,0,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.Point",16,1,1,0,6,6,2,6
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.PointDistance",0,1,1,2,1,0,0,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.StrictMath",97,1,1,0,51,1,0,51
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.VariableAgeCutoff",50,1,1,3,15,15,2,15
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.ofcoarse.VariableAgeCutoff.VAgeStepItem",50,1,1,3,5,5,2,5
Package,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.remaptest",,,,,,6,1,6
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.remaptest.CallsPrivateMethod",0,1,1,0,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.remaptest.RemapRunOnGpu",0,1,2,1,2,2,1,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.remaptest.RemapTest",0,1,2,2,2,2,0,2
Package,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization",,,,,,128,84,180
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.ByteArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.ByteArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.CharArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.CharArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.DoubleArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.DoubleArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.EmptyRunOnGpu",0,1,2,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.EmptyTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.FloatArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.FloatArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Generic Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.GpuList",43,1,1,0,8,7,2,8
TypeVariable,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.GpuList.T",0,0,1,0,0,0,0,0
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.GpuListRunOnGpu",0,1,2,2,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.GpuListTest",0,1,2,4,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.InstanceofOther",0,2,1,0,0,0,0,0
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.InstanceofOther2",0,1,1,0,0,0,0,0
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.InstanceofRunOnGpu",33,1,2,2,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.InstanceofTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.IntArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.IntArraysRunOnGpu",62,1,2,0,4,4,2,4
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.Item",0,1,1,0,2,2,1,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.LongArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.LongArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.MMult",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.MMultRunOnGpu",13,1,2,0,3,3,5,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.Main",0,1,2,20,3,2,0,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.NativeStrictMathRunOnGpu",61,1,2,0,5,5,20,5
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.NativeStrictMathTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.OuterClass3RunOnGpu",0,1,2,1,3,3,1,3
Private Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.OuterClass3RunOnGpu.InnerClass",0,1,1,0,2,2,1,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.OuterClassRunOnGpu",0,1,2,0,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.OuterClassRunOnGpu.OuterClassRunOnGpu2",0,1,2,0,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.OuterClassTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.OuterClassTest2",0,1,2,3,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.OuterClassTest3",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.RefType1",0,1,1,0,4,4,7,4
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.RefTypeArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.RefTypeArraysRunOnGpu",0,1,2,1,3,3,4,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.SameClassUsedClass",33,1,1,0,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceRunOnGpu1",0,1,2,1,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceRunOnGpu2",0,1,2,1,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceTest1",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.SameClassUsedTwiceTest2",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.ShortArrays",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.ShortArraysRunOnGpu",0,1,2,0,3,3,4,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.SimpleTest",0,1,2,2,3,3,0,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.SimpleTestRunOnGpu",0,1,2,0,3,3,1,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.StrictMatchRunOnGpu",33,1,2,1,3,3,5,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.StrictMath",97,1,1,0,51,1,0,51
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.StrictMathTest",0,1,2,2,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.StringRunOnGpu",33,1,2,0,3,3,2,3
Public Class,"edu.syr.pcpratts.rootbeer.testcases.rootbeertest.serialization.StringTest",0,1,2,2,2,2,0,2
Package,"edu.syr.pcpratts.rootbeer.util",,,,,,50,14,55
Public Class,"edu.syr.pcpratts.rootbeer.util.ClassConstantReader",0,1,1,0,2,2,0,2
Public Class,"edu.syr.pcpratts.rootbeer.util.CompilerRunner",0,1,1,1,1,1,0,1
Private Class,"edu.syr.pcpratts.rootbeer.util.CompilerRunner.StreamReader",41,1,2,0,4,4,3,4
Public Class,"edu.syr.pcpratts.rootbeer.util.CurrJarName",0,1,1,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.util.DeleteFolder",0,1,1,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.util.IntStack",11,1,1,0,3,3,3,3
Public Class,"edu.syr.pcpratts.rootbeer.util.JarEntryHelp",0,1,1,0,1,0,0,1
Public Class,"edu.syr.pcpratts.rootbeer.util.JarToFolder",50,1,1,2,6,6,1,6
Public Class,"edu.syr.pcpratts.rootbeer.util.JimpleWriter",0,1,1,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.util.MethodSignatureUtil",61,1,1,0,15,14,4,15
Public Class,"edu.syr.pcpratts.rootbeer.util.ReadFile",0,1,1,0,2,2,1,2
Public Class,"edu.syr.pcpratts.rootbeer.util.ReadJar",16,1,1,3,6,6,1,6
Public Class,"edu.syr.pcpratts.rootbeer.util.ResourceReader",0,1,1,1,3,0,0,3
Public Generic Class,"edu.syr.pcpratts.rootbeer.util.Stack",0,1,1,0,5,5,1,5
TypeVariable,"edu.syr.pcpratts.rootbeer.util.Stack.T",0,0,1,0,0,0,0,0
Public Interface,"edu.syr.pcpratts.rootbeer.util.StringDelegate",0,0,0,0,1,1,0,1
Public Class,"edu.syr.pcpratts.rootbeer.util.SystemOutHandler",0,2,1,0,3,3,0,3
Package,"rootbeer.examples.arraysum",,,,,,3,3,4
Public Class,"rootbeer.examples.arraysum.ArraySum",0,1,2,0,2,2,3,2
Public Class,"rootbeer.examples.arraysum.ArraySumApp",0,1,1,3,2,1,0,2
